,movieId,title,genres
6704,58351,City of Men (Cidade dos Homens) (2007),Drama
6708,58492,Snow Angels (2007),Drama
6709,58554,"Class, The (Klass) (2007)",Drama
6710,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
6713,58783,Youth Without Youth (2007),Drama|Romance|Sci-Fi
6714,58803,21 (2008),Crime|Drama|Romance|Thriller
6715,58806,Smart People (2008),Comedy|Drama|Romance
6717,58839,Leatherheads (2008),Comedy|Drama|Romance
6718,58842,Assembly (Ji jie hao) (2007) ,Action|Drama|War
6720,58876,Stop-Loss (2008),Drama|War
6727,59016,Street Kings (2008),Crime|Drama|Thriller
6728,59018,"Visitor, The (2007)",Drama|Romance
6733,59118,Happy-Go-Lucky (2008),Comedy|Drama
6737,59141,Son of Rambow (2007),Children|Comedy|Drama
6745,59336,Redbelt (2008),Action|Drama
6746,59369,Taken (2008),Action|Crime|Drama|Thriller
6747,59387,"Fall, The (2006)",Adventure|Drama|Fantasy
6750,59440,Bella (2006),Drama|Romance
6752,59549,Shelter (2007),Drama|Romance
6753,59604,"Girl Next Door, The (2007)",Crime|Drama|Horror|Thriller
6761,59810,Recount (2008),Drama
6762,59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror
6765,59947,"Protector, The (1985)",Action|Comedy|Drama|Thriller
6766,59985,Chaos Theory (2007),Comedy|Drama|Romance
6767,59995,Boy A (2007),Crime|Drama
6768,60030,Spiral (2007),Drama|Horror|Thriller
6769,60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller
6771,60046,"Children of Huang Shi, The (2008)",Drama|War
6779,60289,Kit Kittredge: An American Girl (2008),Children|Comedy|Drama|Mystery
6781,60293,"Wackness, The (2008)",Comedy|Drama|Romance
6795,60647,Transsiberian (2008),Crime|Drama|Thriller
6797,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
6798,60735,Shotgun Stories (2007),Drama|Thriller
6800,60753,Felon (2008),Crime|Drama
6802,60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller
6807,60857,"Tracey Fragments, The (2007)",Drama
6808,60885,"Zone, The (La Zona) (2007)",Drama|Thriller
6809,60894,"Edge of Love, The (2008)",Drama|Romance|War
6810,60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi
6813,60943,Frozen River (2008),Drama
6814,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
6816,61011,"Walker, The (2007)",Drama|Mystery
6818,61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War
6819,61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance
6820,61073,Hell Ride (2008),Action|Drama|Thriller
6821,61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance
6824,61167,Henry Poole is Here (2008),Drama|Mystery
6826,61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War
6827,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
6835,61319,Somers Town (2008),Drama
6836,61323,Burn After Reading (2008),Comedy|Crime|Drama
6839,61352,Traitor (2008),Crime|Drama|Thriller
6842,61406,John Adams (2008),Drama
6844,61628,Sunflower (Xiang ri kui) (2005),Drama
6847,61705,Lakeview Terrace (2008),Drama|Thriller
6854,62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
6855,62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama
6856,62250,Gomorrah (Gomorra) (2008),Crime|Drama
6857,62293,"Duchess, The (2008)",Drama|Romance
6860,62344,Rachel Getting Married (2008),Drama|Romance
6861,62374,Body of Lies (2008),Action|Drama|Thriller
6864,62394,Max Payne (2008),Action|Crime|Drama|Thriller
6865,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
6866,62437,W. (2008),Drama
6868,62511,"Synecdoche, New York (2008)",Comedy|Drama
6869,62553,"Secret Life of Bees, The (2008)",Drama
6871,62644,"Wave, The (Welle, Die) (2008)",Drama
6874,62792,Pride and Glory (2008),Crime|Drama
6875,62799,"Express, The (2008)",Drama
6882,63033,Blindness (2008),Drama|Mystery|Romance|Thriller
6883,63062,Changeling (2008),Crime|Drama|Mystery
6884,63072,"Road, The (2009)",Adventure|Drama|Thriller
6885,63082,Slumdog Millionaire (2008),Crime|Drama|Romance
6888,63179,Tokyo! (2008),Drama
6889,63222,JCVD (2008),Action|Drama|Thriller
6892,63312,Krabat (2008),Drama|Fantasy
6897,63515,The Island (2006),Drama|Mystery
6899,63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama
6900,63808,"Class, The (Entre les murs) (2008)",Drama
6902,63853,Australia (2008),Adventure|Drama|War|Western
6904,63876,Milk (2008),Drama
6905,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
6909,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War
6910,64114,Fireproof (2008),Drama|Romance
6913,64197,Hunger (2008),Drama
6914,64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller
6918,64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
6919,64499,Che: Part One (2008),Drama|War
6920,64501,Che: Part Two (2008),Drama|War
6921,64575,Doubt (2008),Drama|Mystery
6922,64614,Gran Torino (2008),Crime|Drama
6923,64620,Frost/Nixon (2008),Drama
6924,64622,"Reader, The (2008)",Drama|Romance
6926,64716,Seven Pounds (2008),Drama
6927,64839,"Wrestler, The (2008)",Drama
6928,64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance
6930,64983,Valkyrie (2008),Drama|Thriller|War
6931,64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance
6933,65037,Ben X (2007),Drama
6935,65126,Choke (2008),Comedy|Drama
6936,65130,Revolutionary Road (2008),Drama|Romance
6940,65193,Wild Child (2008),Drama|Romance
6941,65216,Defiance (2008),Drama|Thriller|War
6943,65230,Marley & Me (2008),Comedy|Drama
6946,65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy
6947,65514,Ip Man (2008),Action|Drama|War
6951,65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller
6953,65631,Battle in Seattle (2007),Action|Drama
6961,65810,Notorious (2009),Drama|Musical
6962,65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller
6967,66198,"International, The (2009)",Drama|Thriller
6968,66203,He's Just Not That Into You (2009),Comedy|Drama|Romance
6971,66310,Frontière(s) (2007),Drama|Horror|Thriller
6974,66371,Departures (Okuribito) (2008),Drama
6976,66509,Funny People (2009),Comedy|Drama
6977,66511,Berlin Calling (2008),Comedy|Drama
6978,66544,Nuremberg (2000),Drama|War
6979,66665,Away We Go (2009),Comedy|Drama|Romance
6980,66744,"Divo, Il (2008)",Drama
6985,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi
6991,67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller
6992,67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller
6993,67267,Sunshine Cleaning (2008),Comedy|Drama
6997,67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller
6999,67618,Strictly Sexual (2008),Comedy|Drama|Romance
7002,67734,Adventureland (2009),Comedy|Drama
7004,67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller
7006,67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller
7008,68073,Pirate Radio (2009),Comedy|Drama
7009,68135,17 Again (2009),Comedy|Drama
7010,68157,Inglourious Basterds (2009),Action|Drama|War
7011,68159,State of Play (2009),Crime|Drama|Thriller
7012,68194,"Damned United, The (2009)",Drama
7014,68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller
7015,68269,"Young Victoria, The (2009)",Drama|Romance
7017,68347,Sin Nombre (2009),Crime|Drama|Thriller
7021,68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War
7024,68552,Crossing Over (2009),Drama
7025,68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller
7026,68597,Scorpio (1973),Action|Drama|Thriller
7028,68650,Powder Blue (2009),Drama
7029,68659,Fanboys (2009),Adventure|Comedy|Drama
7034,68872,Paisan (Paisà) (1946),Drama|War
7036,68932,"Soloist, The (2009)",Drama|Musical
7039,68954,Up (2009),Adventure|Animation|Children|Drama
7040,68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama
7042,69118,In the Electric Mist (2009),Drama|Mystery
7044,69131,Killshot (2008),Action|Crime|Drama|Thriller
7045,69134,Antichrist (2009),Drama|Fantasy
7046,69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller
7048,69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance
7050,69251,Special (2006),Drama|Fantasy
7053,69304,Imagine That (2009),Comedy|Drama|Fantasy
7054,69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
7055,69394,"Stoning of Soraya M., The (2008)",Crime|Drama
7060,69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
7061,69495,Breakfast with Scot (2007),Drama|Romance
7062,69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir
7068,69640,Public Enemies (2009),Crime|Drama|Thriller
7070,69654,Prison Break: The Final Break (2009),Action|Drama|Thriller
7072,69712,My Sister's Keeper (2009),Drama
7073,69720,Hood of Horror (2006),Comedy|Drama|Horror
7075,69757,(500) Days of Summer (2009),Comedy|Drama|Romance
7079,69849,Roots (1977),Drama|War
7080,69860,Eichmann (2007),Drama|War
7081,69904,Open Water 2: Adrift (2006),Drama|Thriller
7082,69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy
7085,70015,Polytechnique (2009),Crime|Drama
7086,70159,Orphan (2009),Drama|Horror|Mystery|Thriller
7087,70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance
7091,70293,Julie & Julia (2009),Comedy|Drama|Romance
7092,70301,Obsessed (2009),Crime|Drama|Thriller
7094,70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance
7097,70451,Max Manus (2008),Action|Drama|War
7099,70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi
7103,70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
7104,70637,I Can't Think Straight (2007),Drama|Romance
7107,70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance
7110,70708,Tetro (2009),Drama|Mystery
7111,70728,Bronson (2009),Action|Comedy|Drama|Thriller
7116,70990,If These Walls Could Talk (1996),Drama
7118,71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller
7121,71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery
7125,71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama
7126,71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama
7129,71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller
7134,71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama
7137,71304,Thirst (Bakjwi) (2009),Drama|Horror
7138,71327,Bright Star (2009),Drama|Romance
7141,71429,World's Greatest Dad (2009),Comedy|Drama
7142,71438,Still Walking (Aruitemo aruitemo) (2008),Drama
7143,71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama
7145,71464,"Serious Man, A (2009)",Comedy|Drama
7146,71466,City Island (2009),Comedy|Drama
7151,71518,Whip It (2009),Comedy|Drama
7155,71550,Assassination of a High School President (2008),Comedy|Drama|Mystery
7156,71579,"Education, An (2009)",Drama|Romance
7157,71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama
7161,71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX
7162,71810,Legionnaire (1998),Action|Adventure|Drama|War
7163,71823,"New York, I Love You (2009)",Drama|Romance
7164,71838,Law Abiding Citizen (2009),Drama|Thriller
7165,71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama
7166,71899,Mary and Max (2009),Animation|Comedy|Drama
7167,71902,Spread (2009),Drama|Romance
7170,71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller
7171,72011,Up in the Air (2009),Drama|Romance
7172,72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller
7174,72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance
7176,72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller
7178,72178,Welcome to Dongmakgol (2005),Comedy|Drama|War
7181,72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
7182,72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
7183,72330,"Private Lives of Pippa Lee, The (2009)",Drama
7185,72378,2012 (2009),Action|Drama|Sci-Fi|Thriller
7186,72395,Precious (2009),Drama
7187,72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
7188,72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller
7190,72479,"Messenger, The (2009)",Drama|Romance|War
7191,72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller
7192,72554,Cell 211 (Celda 211) (2009),Action|Drama
7196,72605,Brothers (2009),Drama|Thriller|War
7197,72624,Garage (2007),Drama
7198,72641,"Blind Side, The  (2009)",Drama
7200,72694,Shrink (2009),Drama
7204,72720,"Single Man, A (2009)",Drama
7205,72731,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller
7206,72733,Invictus (2009),Drama
7209,72919,Did You Hear About the Morgans? (2009),Comedy|Crime|Drama|Romance
7215,73023,Crazy Heart (2009),Drama|Romance
7220,73266,Youth in Revolt (2009),Comedy|Drama|Romance
7221,73268,Daybreakers (2010),Action|Drama|Horror|Thriller
7222,73290,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
7224,73321,"Book of Eli, The (2010)",Action|Adventure|Drama
7226,73344,"Prophet, A (Un Prophète) (2009)",Crime|Drama
7227,73386,Staten Island (2009),Crime|Drama
7234,73676,Robin-B-Hood (Bo bui gai wak) (2006),Action|Comedy|Drama
7235,73681,"Concert, Le (2009)",Comedy|Drama
7236,73741,Ninja (2009),Action|Crime|Drama|Thriller
7238,73808,"Chaser, The (Chugyeogja) (2008)",Crime|Drama|Thriller
7239,73822,Meantime (1984),Comedy|Drama
7242,73876,Undisputed II: Last Man Standing (2006),Action|Crime|Drama
7243,73881,3 Idiots (2009),Comedy|Drama|Romance
7249,74226,"Dream of Light (a.k.a. Quince Tree Sun, The) (Sol del membrillo, El) (1992)",Documentary|Drama
7250,74228,Triangle (2009),Drama|Horror|Mystery|Thriller
7251,74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance
7252,74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
7253,74324,Temple Grandin (2010),Drama
7254,74342,"Captain Newman, M.D. (1963)",Comedy|Drama|War
7258,74458,Shutter Island (2010),Drama|Mystery|Thriller
7259,74508,Persuasion (2007),Drama|Romance
7260,74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
7263,74545,"Ghost Writer, The (2010)",Drama|Mystery|Thriller
7266,74624,Agora (2009),Adventure|Drama|Romance
7271,74685,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller
7272,74688,Dear John (2010),Drama|Romance|War
7273,74696,Last Train Home (2009),Documentary|Drama
7275,74727,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
7277,74754,"Room, The (2003)",Comedy|Drama|Romance
7280,74795,Green Zone (2010),Action|Drama|Thriller|War
7282,74868,Dorian Gray (2009),Drama|Horror|Sci-Fi
7283,74916,Greenberg (2010),Comedy|Drama
7285,74948,Harry Brown (2009),Crime|Drama|Thriller
7286,75341,Remember Me (2010),Drama|Romance
7288,75395,Frozen (2010),Drama|Horror|Thriller
7290,75446,Little Ashes (2008),Drama
7293,75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller
7298,76054,Oceans (Océans) (2009),Documentary|Drama
7301,76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller
7305,76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy
7312,76763,"Runaways, The (2010)",Drama|Musical
7315,77201,Valhalla Rising (2009),Action|Drama|War
7318,77266,Disgrace (2008),Drama
7319,77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller
7320,77414,"Last Song, The (2010)",Drama|Romance
7321,77421,Cyrus (2010),Comedy|Drama|Romance
7327,77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama
7330,77800,Four Lions (2010),Comedy|Drama
7332,77846,12 Angry Men (1997),Crime|Drama
7333,77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War
7334,77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance
7335,77893,Merantau (2009),Action|Drama
7337,78034,Cemetery Junction (2010),Comedy|Drama|Romance
7338,78039,Blue Valentine (2010),Drama|Romance
7341,78103,Shake Hands with the Devil (2007),Drama|War
7343,78116,Please Give (2010),Comedy|Drama
7344,78142,Baarìa (2009),Comedy|Drama|War
7346,78174,Sex and the City 2 (2010),Comedy|Drama|Romance
7348,78218,Unthinkable (2010),Drama|Thriller
7351,78316,Letters to Juliet (2010),Drama|Romance
7353,78467,Jonah Hex (2010),Action|Drama|Thriller|Western
7357,78574,Winter's Bone (2010),Drama|Thriller
7361,78703,TiMER (2009),Comedy|Drama|Fantasy|Romance
7364,78836,Enter the Void (2009),Drama
7366,78959,Endgame (2009),Drama
7372,79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
7376,79224,"Karate Kid, The (2010)",Action|Children|Drama
7377,79242,"Kids Are All Right, The (2010)",Comedy|Drama
7379,79259,Cherrybomb (2009),Drama|Thriller
7384,79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi
7386,79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller
7393,79684,Paper Man (2009),Comedy|Drama
7396,79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama
7400,79897,Get Low (2009),Comedy|Drama|Mystery
7401,79946,"Joneses, The (2009)",Comedy|Drama
7404,80124,Sisters (Syostry) (2001),Action|Crime|Drama
7405,80126,"American, The (2010)",Drama|Thriller
7412,80454,Princess (Prinsessa) (2010),Drama
7413,80463,"Social Network, The (2010)",Drama
7414,80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery
7415,80489,"Town, The (2010)",Crime|Drama|Thriller
7417,80551,Eat Pray Love (2010),Drama|Romance
7418,80553,Howl (2010),Drama
7419,80572,I'm Still Here (2010),Comedy|Drama
7420,80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance
7421,80586,Flipped (2010),Comedy|Drama|Romance
7422,80590,Wall Street: Money Never Sleeps (2010),Drama
7424,80693,It's Kind of a Funny Story (2010),Comedy|Drama
7425,80727,Middle Men (2009),Comedy|Crime|Drama
7427,80831,Let Me In (2010),Drama|Horror|Mystery
7429,80839,Secretariat (2010),Adventure|Drama
7435,80880,Stone (2010),Drama|Thriller
7437,80917,Monsters (2010),Drama|Sci-Fi
7438,80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
7440,81087,Luck by Chance (2009),Drama
7441,81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
7446,81257,In a Better World (Hævnen) (2010),Drama
7449,81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
7450,81512,Hereafter (2010),Drama|Fantasy
7451,81520,Undisputed III: Redemption (2010),Action|Crime|Drama
7454,81562,127 Hours (2010),Adventure|Drama|Thriller
7456,81591,Black Swan (2010),Drama|Thriller
7457,81681,I Shot Jesse James (1949),Drama|Romance|Western
7458,81782,Unstoppable (2010),Action|Drama|Thriller
7459,81784,Morning Glory (2010),Comedy|Drama|Romance
7460,81786,Certified Copy (Copie conforme) (2010),Drama
7461,81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
7462,81791,Somewhere (2010),Drama
7463,81819,Biutiful (2010),Drama
7464,81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama
7466,81845,"King's Speech, The (2010)",Drama
7469,81932,"Fighter, The (2010)",Drama
7470,81949,"Romantics, The (2010)",Comedy|Drama|Romance
7473,82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama
7476,82152,Beastly (2011),Drama|Fantasy|Romance
7477,82167,Love and Other Drugs (2010),Comedy|Drama|Romance
7479,82202,"Tourist, The (2010)",Drama|Thriller
7482,82378,All Good Things (2010),Drama|Mystery|Thriller
7485,82499,How Do You Know (2010),Comedy|Drama|Romance
7486,82527,Barney's Version (2010),Drama
7487,82534,"Company Men, The (2010)",Drama
7488,82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama
7490,82684,Trash Humpers (2009),Drama
7491,82744,Faster (2010),Action|Crime|Drama
7492,82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War
7493,82767,Rabbit Hole (2010),Drama
7498,83086,Burlesque (2010),Drama|Musical|Romance
7502,83270,Made in Dagenham (2010),Comedy|Drama
7504,83369,"Way Back, The (2010)",Drama
7506,83480,Season of the Witch (2011),Adventure|Drama|Fantasy
7507,83601,Amer (2009),Drama|Horror
7509,83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller
7512,83910,"Dilemma, The (2011)",Comedy|Drama
7513,83969,Down Argentine Way (1940),Comedy|Drama|Romance
7514,83976,"Trip, The (2010)",Comedy|Drama
7517,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
7519,84240,Even the Rain (También la lluvia) (2010),Drama
7523,84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
7526,84523,Kill! (Kiru) (1968),Action|Comedy|Drama
7528,84601,Unknown (2011),Drama|Mystery|Thriller
7532,84716,Castaway on the Moon (Kimssi pyoryugi) (2009),Comedy|Drama|Romance
7535,84844,Brother 2 (Brat 2) (2000),Crime|Drama
7536,84847,Emma (2009),Comedy|Drama|Romance
7539,84950,Take Me Home Tonight (2011),Comedy|Drama
7540,84952,Confessions (Kokuhaku) (2010),Drama|Horror
7542,85020,"Mechanic, The (2011)",Action|Drama|Thriller
7544,85025,"Eagle, The (2011)",Adventure|Drama
7548,85213,"Sunset Limited, The (2011)",Drama
7554,85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
7560,85401,Super (2010),Action|Comedy|Drama
7562,85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
7563,85438,Jane Eyre (2011),Drama|Romance
7571,85881,Win Win (2011),Comedy|Drama
7572,85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance
7573,86000,Boy (2010),Comedy|Drama
7588,86320,Melancholia (2011),Drama|Sci-Fi
7589,86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
7592,86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi
7594,86487,Mildred Pierce (2011),Drama
7596,86548,Water for Elephants (2011),Drama|Romance
7599,86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
7601,86721,Idiots and Angels (2008),Animation|Drama|Fantasy
7602,86781,Incendies (2010),Drama|Mystery|War
7603,86815,Soul Surfer (2011),Action|Drama
7604,86817,Something Borrowed (2011),Comedy|Drama|Romance
7611,86898,"Tree of Life, The (2011)",Drama
7615,87028,"Roommate, The (2011)",Drama|Thriller
7617,87194,The Way (2010),Adventure|Comedy|Drama
7621,87234,Submarine (2010),Comedy|Drama|Romance
7623,87298,Everything Must Go (2010),Comedy|Drama
7624,87304,Beginners (2010),Drama
7626,87413,Bernie (1996),Comedy|Drama
7632,87522,Larry Crowne (2011),Comedy|Drama|Romance
7634,87660,Too Big to Fail (2011),Drama
7636,87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama
7644,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
7645,88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
7647,88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
7648,88179,One Day (2011),Drama|Romance
7652,88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War
7656,88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama
7658,88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
7660,88697,SUBWAYStories: Tales from the Underground (1997),Drama
7662,88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
7665,88810,"Help, The (2011)",Drama
7672,89039,Another Earth (2011),Drama|Romance|Sci-Fi
7673,89047,Hesher (2010),Drama
7675,89085,"Debt, The (2011)",Drama|Thriller
7676,89087,Colombiana (2011),Action|Adventure|Drama|Thriller
7678,89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
7688,89492,Moneyball (2011),Drama
7689,89580,Neds (2010),Drama
7690,89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
7692,89678,Northanger Abbey (2007),Drama|Romance
7694,89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
7695,89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
7696,89761,"Dangerous Method, A (2011)",Drama|Thriller
7697,89774,Warrior (2011),Drama
7698,89804,"Ides of March, The (2011)",Drama
7701,89862,Bellflower (2011),Action|Drama|Romance
7702,89864,50/50 (2011),Comedy|Drama
7703,89898,Generation P (2011),Comedy|Drama|Sci-Fi
7704,89904,The Artist (2011),Comedy|Drama|Romance
7707,90057,Take Shelter (2011),Drama
7708,90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama
7710,90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
7711,90343,Footloose (2011),Comedy|Drama|Musical
7713,90353,Beautiful Boy (2010),Drama
7714,90357,Tyrannosaur (2011),Drama
7715,90374,Martha Marcy May Marlene (2011),Drama|Thriller
7716,90376,We Need to Talk About Kevin (2011),Drama|Thriller
7720,90428,Margaret (2011),Drama
7721,90430,Carnage (2011),Comedy|Drama
7722,90439,Margin Call (2011),Drama|Thriller
7724,90471,Puncture (2011),Drama
7726,90524,Abduction (2011),Action|Drama|Mystery|Thriller
7727,90528,This Must Be the Place (2011),Crime|Drama|Thriller
7728,90531,Shame (2011),Drama
7735,90719,J. Edgar (2011),Drama
7736,90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller
7739,90809,Tomboy (2011),Drama
7741,90866,Hugo (2011),Children|Drama|Mystery
7742,90888,Immortals (2011),Action|Drama|Fantasy
7745,90945,"Sign of Four, The (1987)",Adventure|Crime|Drama
7746,91077,"Descendants, The (2011)",Comedy|Drama
7747,91079,Like Crazy (2011),Drama|Romance
